"check_date","link_id","prcs_spd","prcs_trv_time"
"2018-09-07 05:06:58.44","1220003800",86,126
"2018-09-07 05:36:58.44","1220003800",81,133
"2018-09-07 06:06:58.44","1220003800",71,152
"2018-09-07 06:36:58.44","1220003800",40,270
"2018-09-07 07:06:58.44","1220003800",18,600
"2018-09-07 07:36:58.44","1220003800",19,568
"2018-09-07 08:06:58.44","1220003800",20,540
"2018-09-07 08:36:58.44","1220003800",19,568
"2018-09-07 09:06:58.44","1220003800",17,635
"2018-09-07 09:36:58.44","1220003800",18,600
"2018-09-07 10:06:58.44","1220003800",18,600
"2018-09-07 10:36:58.44","1220003800",18,600
"2018-09-07 11:06:58.44","1220003800",18,600
"2018-09-07 11:36:58.44","1220003800",16,675
"2018-09-07 12:06:58.44","1220003800",33,327
"2018-09-07 12:36:58.44","1220003800",43,251
"2018-09-07 13:06:58.44","1220003800",21,514
"2018-09-07 13:36:58.44","1220003800",30,360
"2018-09-07 14:06:58.44","1220003800",27,400
"2018-09-07 14:36:58.44","1220003800",20,540
"2018-09-07 15:06:58.44","1220003800",30,360
"2018-09-07 15:36:58.44","1220003800",45,240
"2018-09-07 16:06:58.44","1220003800",19,568
"2018-09-07 16:36:58.44","1220003800",15,720
"2018-09-07 17:06:58.44","1220003800",17,635
"2018-09-07 17:36:58.44","1220003800",18,600
"2018-09-07 18:06:58.44","1220003800",21,514
"2018-09-07 18:36:58.44","1220003800",16,675
"2018-09-07 19:06:58.44","1220003800",17,635
"2018-09-07 19:36:58.44","1220003800",16,675
"2018-09-07 20:06:58.44","1220003800",13,830
"2018-09-07 20:36:58.44","1220003800",18,600
"2018-09-07 21:06:58.44","1220003800",37,292
"2018-09-07 21:36:58.44","1220003800",21,514
"2018-09-07 22:06:58.44","1220003800",16,675
"2018-09-07 22:36:58.44","1220003800",76,142
"2018-09-07 23:06:58.44","1220003800",72,150
"2018-09-07 23:36:58.44","1220003800",77,140
"2018-09-08 00:06:58.44","1220003800",82,132
"2018-09-08 00:36:58.44","1220003800",86,126
"2018-09-08 01:06:58.44","1220003800",86,126
"2018-09-08 02:06:58.44","1220003800",90,120
"2018-09-08 02:36:58.44","1220003800",89,121
"2018-09-08 03:06:58.44","1220003800",90,120
"2018-09-08 03:36:58.44","1220003800",83,130
"2018-09-08 04:06:58.44","1220003800",85,127
"2018-09-08 04:36:58.44","1220003800",85,127
"2018-09-08 05:06:58.44","1220003800",81,133
"2018-09-08 05:36:58.44","1220003800",78,138
"2018-09-08 06:06:58.44","1220003800",78,138
"2018-09-08 06:36:58.44","1220003800",52,208
"2018-09-08 07:06:58.44","1220003800",38,284
"2018-09-08 07:36:58.44","1220003800",58,186
"2018-09-08 08:06:58.44","1220003800",22,491
"2018-09-08 08:36:58.44","1220003800",67,161
"2018-09-08 09:06:58.44","1220003800",15,720
"2018-09-08 09:36:58.44","1220003800",28,386
"2018-09-08 10:06:58.44","1220003800",39,277
"2018-09-08 10:36:58.44","1220003800",24,450
"2018-09-08 11:06:58.44","1220003800",25,432
"2018-09-08 11:36:58.44","1220003800",19,568
"2018-09-08 12:06:58.44","1220003800",20,540
"2018-09-08 12:36:58.44","1220003800",23,469
"2018-09-08 13:06:58.44","1220003800",37,292
"2018-09-08 13:36:58.44","1220003800",26,415
"2018-09-08 14:06:58.44","1220003800",21,514
"2018-09-08 14:36:58.44","1220003800",28,386
"2018-09-08 15:06:58.44","1220003800",24,450
"2018-09-08 15:36:58.44","1220003800",17,635
"2018-09-08 16:06:58.44","1220003800",22,491
"2018-09-08 16:36:58.44","1220003800",20,540
"2018-09-08 17:06:58.44","1220003800",16,675
"2018-09-08 17:36:58.44","1220003800",18,600
"2018-09-08 18:06:58.44","1220003800",20,540
"2018-09-08 18:36:58.44","1220003800",26,415
"2018-09-08 19:06:58.44","1220003800",34,318
"2018-09-08 19:36:58.44","1220003800",76,142
"2018-09-08 20:06:58.44","1220003800",68,159
"2018-09-08 20:36:58.44","1220003800",57,189
"2018-09-08 21:06:58.44","1220003800",73,148
"2018-09-08 21:36:58.44","1220003800",68,159
"2018-09-08 22:06:58.44","1220003800",27,400
"2018-09-08 22:36:58.44","1220003800",74,146
"2018-09-08 23:06:58.44","1220003800",74,146
"2018-09-08 23:36:58.44","1220003800",77,140
"2018-09-09 00:06:58.44","1220003800",81,133
"2018-09-09 00:36:58.44","1220003800",90,120
"2018-09-09 01:06:58.44","1220003800",88,123
"2018-09-09 01:36:58.44","1220003800",89,121
"2018-09-09 02:06:58.44","1220003800",92,117
"2018-09-09 02:36:58.44","1220003800",88,123
"2018-09-09 03:06:58.44","1220003800",90,120
"2018-09-09 03:36:58.44","1220003800",100,108
"2018-09-09 04:06:58.44","1220003800",91,119
"2018-09-09 04:36:58.44","1220003800",88,123
"2018-09-09 05:06:58.44","1220003800",88,123
"2018-09-09 05:36:58.44","1220003800",82,132
"2018-09-09 06:06:58.44","1220003800",87,124
"2018-09-09 06:36:58.44","1220003800",85,127
"2018-09-09 07:06:58.44","1220003800",81,133
"2018-09-09 07:36:58.44","1220003800",83,130
"2018-09-09 08:06:58.44","1220003800",87,124
"2018-09-09 08:36:58.44","1220003800",85,127
"2018-09-09 09:06:58.44","1220003800",80,135
"2018-09-09 09:36:58.44","1220003800",76,142
"2018-09-09 10:06:58.44","1220003800",72,150
"2018-09-09 10:36:58.44","1220003800",40,270
"2018-09-09 11:06:58.44","1220003800",50,216
"2018-09-09 11:36:58.44","1220003800",28,386
"2018-09-09 12:06:58.44","1220003800",85,127
"2018-09-09 12:36:58.44","1220003800",70,154
"2018-09-09 13:06:58.44","1220003800",81,133
"2018-09-09 13:36:58.44","1220003800",43,251
"2018-09-09 14:06:58.44","1220003800",45,240
"2018-09-09 14:36:58.44","1220003800",40,270
"2018-09-09 15:06:58.44","1220003800",21,514
"2018-09-09 15:36:58.44","1220003800",28,386
"2018-09-09 16:06:58.44","1220003800",20,540
"2018-09-09 16:36:58.44","1220003800",19,568
"2018-09-09 17:06:58.44","1220003800",21,514
"2018-09-09 17:36:58.44","1220003800",19,568
"2018-09-09 18:06:58.44","1220003800",23,469
"2018-09-09 18:36:58.44","1220003800",34,318
"2018-09-09 19:06:58.44","1220003800",33,327
"2018-09-09 19:36:58.44","1220003800",25,432
"2018-09-09 20:06:58.44","1220003800",40,270
"2018-09-09 20:36:58.44","1220003800",26,415
"2018-09-09 21:06:58.44","1220003800",21,514
"2018-09-09 21:36:58.44","1220003800",35,308
"2018-09-09 22:06:58.44","1220003800",72,150
"2018-09-09 22:36:58.44","1220003800",80,135
"2018-09-09 23:06:58.44","1220003800",83,130
"2018-09-09 23:36:58.44","1220003800",86,126
"2018-09-10 00:06:58.44","1220003800",90,120
"2018-09-10 00:36:58.44","1220003800",87,124
"2018-09-10 01:06:58.44","1220003800",92,117
"2018-09-10 01:36:58.44","1220003800",95,114
"2018-09-10 02:06:58.44","1220003800",84,129
"2018-09-10 02:36:58.44","1220003800",88,123
"2018-09-10 03:06:58.44","1220003800",87,124
"2018-09-10 03:36:58.44","1220003800",88,123
"2018-09-10 04:06:58.44","1220003800",88,123
"2018-09-10 04:36:58.44","1220003800",85,127
"2018-09-10 05:36:58.44","1220003800",78,138
"2018-09-10 06:06:58.44","1220003800",27,400
"2018-09-10 06:36:58.44","1220003800",24,450
"2018-09-10 07:06:58.44","1220003800",15,720
"2018-09-10 07:36:58.44","1220003800",17,635
"2018-09-10 08:06:58.44","1220003800",14,771
"2018-09-10 08:36:58.44","1220003800",16,675
"2018-09-10 09:06:58.44","1220003800",20,540
"2018-09-10 09:36:58.44","1220003800",18,600
"2018-09-10 10:06:58.44","1220003800",18,600
"2018-09-10 10:36:58.44","1220003800",19,568
"2018-09-10 11:06:58.44","1220003800",63,171
"2018-09-10 11:36:58.44","1220003800",29,372
"2018-09-10 12:06:58.44","1220003800",21,514
"2018-09-10 12:36:58.44","1220003800",21,514
"2018-09-10 13:06:58.44","1220003800",79,137
"2018-09-10 13:36:58.44","1220003800",45,240
"2018-09-10 14:06:58.44","1220003800",42,257
"2018-09-10 14:36:58.44","1220003800",34,318
"2018-09-10 15:06:58.44","1220003800",23,469
"2018-09-10 15:36:58.44","1220003800",16,675
"2018-09-10 16:06:58.44","1220003800",17,635
"2018-09-10 16:36:58.44","1220003800",15,720
"2018-09-10 17:06:58.44","1220003800",35,308
"2018-09-10 17:36:58.44","1220003800",19,568
"2018-09-10 18:06:58.44","1220003800",15,720
"2018-09-10 18:36:58.44","1220003800",18,600
"2018-09-10 19:06:58.44","1220003800",18,600
"2018-09-10 19:36:58.44","1220003800",66,164
"2018-09-10 20:06:58.44","1220003800",76,142
"2018-09-10 20:36:58.44","1220003800",73,148
"2018-09-10 21:06:58.44","1220003800",74,146
"2018-09-10 21:36:58.44","1220003800",72,150
"2018-09-10 22:06:58.44","1220003800",75,144
"2018-09-10 22:36:58.44","1220003800",75,144
"2018-09-10 23:06:58.44","1220003800",79,137
"2018-09-10 23:36:58.44","1220003800",82,132
"2018-09-11 00:06:58.44","1220003800",81,133
"2018-09-11 00:36:58.44","1220003800",92,117
"2018-09-11 01:06:58.44","1220003800",92,117
"2018-09-11 01:36:58.44","1220003800",89,121
"2018-09-11 02:06:58.44","1220003800",95,114
"2018-09-11 02:36:58.44","1220003800",86,126
"2018-09-11 03:06:58.44","1220003800",91,119
"2018-09-11 03:36:58.44","1220003800",85,127
"2018-09-11 04:06:58.44","1220003800",87,124
"2018-09-11 04:36:58.44","1220003800",88,123
"2018-09-11 05:06:58.44","1220003800",84,129
"2018-09-11 05:36:58.44","1220003800",80,135
"2018-09-11 06:06:58.44","1220003800",74,146
"2018-09-11 06:36:58.44","1220003800",29,372
"2018-09-11 07:06:58.44","1220003800",18,600
"2018-09-11 08:06:58.44","1220003800",19,568
"2018-09-11 08:36:58.44","1220003800",14,771
"2018-09-11 09:06:58.44","1220003800",19,568
"2018-09-11 09:36:58.44","1220003800",18,600
"2018-09-11 10:06:58.44","1220003800",22,491
"2018-09-11 10:36:58.44","1220003800",20,540
"2018-09-11 11:06:58.44","1220003800",19,568
"2018-09-11 11:36:58.44","1220003800",17,635
"2018-09-11 12:06:58.44","1220003800",21,514
"2018-09-11 12:36:58.44","1220003800",21,514
"2018-09-11 13:06:58.44","1220003800",20,540
"2018-09-11 13:36:58.44","1220003800",27,400
"2018-09-11 14:06:58.44","1220003800",24,450
"2018-09-11 14:36:58.44","1220003800",19,568
"2018-09-11 15:06:58.44","1220003800",21,514
"2018-09-11 15:36:58.44","1220003800",19,568
"2018-09-11 16:06:58.44","1220003800",19,568
"2018-09-11 16:36:58.44","1220003800",20,540
"2018-09-11 17:06:58.44","1220003800",15,720
"2018-09-11 17:36:58.44","1220003800",18,600
"2018-09-11 18:06:58.44","1220003800",20,540
"2018-09-11 18:36:58.44","1220003800",20,540
"2018-09-11 19:06:58.44","1220003800",13,830
"2018-09-11 19:36:58.44","1220003800",16,675
"2018-09-11 20:06:58.44","1220003800",35,308
"2018-09-11 20:36:58.44","1220003800",73,148
"2018-09-11 21:06:58.44","1220003800",21,514
"2018-09-11 21:36:58.44","1220003800",33,327
"2018-09-11 22:06:58.44","1220003800",73,148
"2018-09-11 22:36:58.44","1220003800",74,146
"2018-09-11 23:06:58.44","1220003800",80,135
"2018-09-11 23:36:58.44","1220003800",79,137
"2018-09-12 00:06:58.44","1220003800",85,127
"2018-09-12 00:36:58.44","1220003800",90,120
"2018-09-12 01:06:58.44","1220003800",92,117
"2018-09-12 01:36:58.44","1220003800",91,119
"2018-09-12 02:06:58.44","1220003800",86,126
"2018-09-12 02:36:58.44","1220003800",93,116
"2018-09-12 03:06:58.44","1220003800",83,130
"2018-09-12 03:36:58.44","1220003800",84,129
"2018-09-12 04:06:58.44","1220003800",86,126
"2018-09-12 04:36:58.44","1220003800",88,123
"2018-09-12 05:06:58.44","1220003800",84,129
"2018-09-12 05:36:58.44","1220003800",83,130
"2018-09-12 06:06:58.44","1220003800",79,137
"2018-09-12 06:36:58.44","1220003800",29,372
"2018-09-12 07:06:58.44","1220003800",20,540
"2018-09-12 07:36:58.44","1220003800",17,635
"2018-09-12 08:06:58.44","1220003800",16,675
"2018-09-12 08:36:58.44","1220003800",16,675
"2018-09-12 09:06:58.44","1220003800",19,568
"2018-09-12 09:36:58.44","1220003800",16,675
"2018-09-12 10:06:58.44","1220003800",17,635
"2018-09-12 10:36:58.44","1220003800",17,635
"2018-09-12 11:06:58.44","1220003800",18,600
"2018-09-12 11:36:58.44","1220003800",20,540
"2018-09-12 12:06:58.44","1220003800",21,514
"2018-09-12 12:36:58.44","1220003800",23,469
"2018-09-12 13:06:58.44","1220003800",23,469
"2018-09-12 13:36:58.44","1220003800",56,193
"2018-09-12 14:06:58.44","1220003800",75,144
"2018-09-12 14:36:58.44","1220003800",27,400
"2018-09-12 15:06:58.44","1220003800",18,600
"2018-09-12 15:36:58.44","1220003800",35,308
"2018-09-12 16:06:58.44","1220003800",20,540
"2018-09-12 16:36:58.44","1220003800",18,600
"2018-09-12 17:06:58.44","1220003800",20,540
"2018-09-12 17:36:58.44","1220003800",7,1542
"2018-09-12 18:06:58.44","1220003800",17,635
"2018-09-12 18:36:58.44","1220003800",18,600
"2018-09-12 19:06:58.44","1220003800",15,720
"2018-09-12 19:36:58.44","1220003800",20,540
"2018-09-12 20:06:58.44","1220003800",23,469
"2018-09-12 20:36:58.44","1220003800",75,144
"2018-09-12 21:06:58.44","1220003800",69,156
"2018-09-12 21:36:58.44","1220003800",75,144
"2018-09-12 22:06:58.44","1220003800",76,142
"2018-09-12 22:36:58.44","1220003800",75,144
"2018-09-12 23:06:58.44","1220003800",79,137
"2018-09-12 23:36:58.44","1220003800",85,127
"2018-09-13 00:06:58.44","1220003800",84,129
"2018-09-13 00:36:58.44","1220003800",88,123
"2018-09-13 01:06:58.44","1220003800",85,127
"2018-09-13 01:36:58.44","1220003800",93,116
"2018-09-13 02:06:58.44","1220003800",86,126
"2018-09-13 02:36:58.44","1220003800",83,130
"2018-09-13 03:06:58.44","1220003800",90,120
"2018-09-13 03:36:58.44","1220003800",86,126
"2018-09-13 04:06:58.44","1220003800",85,127
"2018-09-13 04:36:58.44","1220003800",85,127
"2018-09-13 05:06:58.44","1220003800",85,127
"2018-09-13 05:36:58.44","1220003800",82,132
"2018-09-13 06:06:58.44","1220003800",71,152
"2018-09-13 06:36:58.44","1220003800",31,348
"2018-09-13 07:06:58.44","1220003800",19,568
"2018-09-13 07:36:58.44","1220003800",17,635
"2018-09-13 08:06:58.44","1220003800",20,540
"2018-09-13 08:36:58.44","1220003800",19,568
"2018-09-13 09:06:58.439","1220003800",19,568
"2018-09-13 09:36:58.439","1220003800",19,568
"2018-09-13 10:06:58.439","1220003800",19,568
"2018-09-13 10:36:58.439","1220003800",17,635
"2018-09-13 11:06:58.439","1220003800",18,600
"2018-09-13 11:36:58.439","1220003800",20,540
"2018-09-13 12:06:58.439","1220003800",21,514
"2018-09-13 12:36:58.439","1220003800",33,327
"2018-09-13 13:06:58.439","1220003800",28,386
"2018-09-13 13:36:58.439","1220003800",30,360
"2018-09-13 14:06:58.439","1220003800",25,432
"2018-09-13 14:36:58.439","1220003800",17,635
"2018-09-13 15:06:58.439","1220003800",29,372
"2018-09-13 15:36:58.439","1220003800",27,400
"2018-09-13 16:06:58.439","1220003800",25,432
"2018-09-13 16:36:58.439","1220003800",19,568
"2018-09-13 17:06:58.439","1220003800",17,635
"2018-09-13 17:36:58.439","1220003800",20,540
